ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at,is_call,dealer_gex_volw
MU260731C00810000,MU,810.0,2026-07-31,call,162.23,6.0,100359.0,925.23,23,1.062,0.7398,0.001315,-1.8043,0.7536,0.3291,2026-07-08T15:37:54.369862Z,2026-07-08T15:38:00.434817Z,True,-10661.127822995999
MU260731P00810000,MU,810.0,2026-07-31,put,25.5,14.0,39633.0,988.62,21,1.0278,-0.1731,0.00105,-1.4611,0.607,-0.1131,2026-07-10T18:33:00.343940Z,2026-07-10T18:33:20.678241Z,False,-19862.93776908
MU260731C00815000,MU,815.0,2026-07-31,call,218.87,9.0,196983.0,995.03,25,1.0974,0.8021,0.000973,-1.6613,0.7244,0.3968,2026-07-06T15:18:10.388517Z,2026-07-06T15:18:23.681037Z,True,-11832.635785294802
MU260731P00815000,MU,815.0,2026-07-31,put,26.45,11.0,32225.0,989.69,21,1.0263,-0.1781,0.00107,-1.4871,0.6188,-0.1166,2026-07-10T19:41:03.370678Z,2026-07-10T19:41:18.594762Z,False,-15903.862417827999
MU260731C00820000,MU,820.0,2026-07-31,call,170.2,3.0,51070.0,948.28,23,1.0255,0.7594,0.001275,-1.7198,0.741,0.3465,2026-07-08T14:27:16.323750Z,2026-07-08T14:27:30.362661Z,True,-5168.4174807300005
MU260731P00820000,MU,820.0,2026-07-31,put,28.0,18.0,52814.0,989.89,21,1.0314,-0.1853,0.001091,-1.532,0.6345,-0.1217,2026-07-10T19:01:34.023232Z,2026-07-10T19:01:42.708943Z,False,-26535.263395183203
MU260731C00825000,MU,825.0,2026-07-31,call,222.16,1.0,22216.0,1015.65,22,1.08,0.823,0.000964,-1.6646,0.6474,0.3699,2026-07-09T13:37:34.861504Z,2026-07-09T13:37:55.795500Z,True,-1302.5763271696
MU260731P00825000,MU,825.0,2026-07-31,put,28.95,30.0,95512.0,992.32,21,1.033,-0.1895,0.001102,-1.5595,0.6449,-0.1249,2026-07-10T17:54:55.263774Z,2026-07-10T17:55:10.693204Z,False,-44671.34167658401
MU260731C00830000,MU,830.0,2026-07-31,call,175.49,6.0,107250.0,969.98,21,1.0099,0.7809,0.001257,-1.7244,0.6873,0.3348,2026-07-10T13:43:15.260031Z,2026-07-10T13:43:46.064707Z,True,-10190.9031737688
MU260731P00830000,MU,830.0,2026-07-31,put,30.43,23.0,76891.0,990.59,21,1.03,-0.1977,0.001136,-1.5921,0.6606,-0.1302,2026-07-10T19:18:07.611737Z,2026-07-10T19:18:26.312513Z,False,-35304.6828592192
MU260731C00835000,MU,835.0,2026-07-31,call,156.44,2.0,30973.0,936.35,24,1.0623,0.7149,0.001331,-1.8677,0.8154,0.3373,2026-07-07T17:21:54.339662Z,2026-07-07T17:21:54.783227Z,True,-3596.9483225368
MU260731P00835000,MU,835.0,2026-07-31,put,32.17,13.0,41474.0,980.99,21,1.0058,-0.2121,0.001225,-1.6038,0.6821,-0.1382,2026-07-10T19:59:07.099916Z,2026-07-10T19:59:37.058543Z,False,-21518.182583169997
MU260731C00840000,MU,840.0,2026-07-31,call,151.51,10.0,157012.0,935.65,23,1.0688,0.7077,0.001369,-1.9379,0.807,0.3218,2026-07-08T16:26:04.193628Z,2026-07-08T16:26:18.002834Z,True,-18498.205310116
MU260731P00840000,MU,840.0,2026-07-31,put,32.77,40.0,135578.0,988.31,21,1.0162,-0.212,0.001203,-1.6323,0.687,-0.1394,2026-07-10T18:46:51.887840Z,2026-07-10T18:47:00.113796Z,False,-65020.71873796801
MU260731C00845000,MU,845.0,2026-07-31,call,144.0,2.0,28710.0,929.75,24,1.0409,0.6924,0.001417,-1.8795,0.8383,0.3286,2026-07-07T17:00:47.125663Z,2026-07-07T17:01:06.107790Z,True,-3829.3582066376007
MU260731P00845000,MU,845.0,2026-07-31,put,33.92,3.0,10789.0,988.31,21,1.0117,-0.2184,0.001229,-1.653,0.699,-0.1437,2026-07-10T18:46:51.888830Z,2026-07-10T18:47:00.113796Z,False,-4981.9490853468005
MU260731C00850000,MU,850.0,2026-07-31,call,167.5,9.0,148168.0,978.15,21,1.0031,0.7626,0.001313,-1.803,0.725,0.3328,2026-07-10T16:23:22.331511Z,2026-07-10T16:23:36.847717Z,True,-15967.3697698788
MU260731P00850000,MU,850.0,2026-07-31,put,35.75,201.0,741743.0,980.8,21,0.9923,-0.2323,0.001308,-1.6647,0.7184,-0.1517,2026-07-10T19:56:08.440078Z,2026-07-10T19:56:33.715587Z,False,-355246.61516961124
MU260731C00855000,MU,855.0,2026-07-31,call,197.5,2.0,39750.0,1015.72,22,1.0374,0.7923,0.001107,-1.7586,0.7141,0.366,2026-07-09T15:57:17.324231Z,2026-07-09T15:57:19.447675Z,True,-2991.6016476696004
MU260731P00855000,MU,855.0,2026-07-31,put,37.55,19.0,72151.0,980.99,21,0.996,-0.2402,0.001327,-1.7019,0.7318,-0.1572,2026-07-10T19:59:07.101139Z,2026-07-10T19:59:37.058543Z,False,-34068.3163246132
MU260731C00860000,MU,860.0,2026-07-31,call,199.38,18.0,360376.0,1022.0,22,1.0438,0.7917,0.001095,-1.7825,0.7197,0.3675,2026-07-09T17:57:37.209026Z,2026-07-09T17:57:46.982751Z,True,-26632.551253644004
MU260731P00860000,MU,860.0,2026-07-31,put,37.52,127.0,495797.0,984.29,21,0.9847,-0.2418,0.001343,-1.6937,0.7369,-0.1585,2026-07-10T19:50:27.284141Z,2026-07-10T19:50:27.620463Z,False,-230465.47815184042
MU260731P00865000,MU,865.0,2026-07-31,put,40.96,4.0,17639.0,980.62,21,0.9965,-0.2562,0.001373,-1.7602,0.7571,-0.1681,2026-07-10T16:46:02.315852Z,2026-07-10T16:46:28.562226Z,False,-7420.9016481488015
MU260731C00870000,MU,870.0,2026-07-31,call,155.95,2.0,31190.0,980.23,21,1.0055,0.7343,0.001387,-1.9157,0.7711,0.3244,2026-07-10T15:23:43.211454Z,2026-07-10T15:23:58.630213Z,True,-3748.2849912536
MU260731P00870000,MU,870.0,2026-07-31,put,41.69,7.0,32228.0,983.5,21,0.9935,-0.2596,0.001383,-1.772,0.7646,-0.1709,2026-07-10T19:52:55.416272Z,2026-07-10T19:52:59.547662Z,False,-13081.163302208399
MU260731C00875000,MU,875.0,2026-07-31,call,185.0,5.0,93935.0,1014.53,22,1.0672,0.7599,0.00117,-1.9507,0.7744,0.3532,2026-07-09T14:28:12.020310Z,2026-07-09T14:28:29.352944Z,True,-7904.638499940001
MU260731P00875000,MU,875.0,2026-07-31,put,43.22,16.0,72797.0,983.5,21,0.991,-0.2671,0.001407,-1.7928,0.7758,-0.176,2026-07-10T19:52:55.424066Z,2026-07-10T19:52:59.547662Z,False,-30418.6704120768
MU260731C00880000,MU,880.0,2026-07-31,call,148.17,2.0,29634.0,980.23,21,0.988,0.7206,0.001448,-1.9288,0.7907,0.3211,2026-07-10T15:23:43.212583Z,2026-07-10T15:23:58.630213Z,True,-3913.1338625344006
MU260731P00880000,MU,880.0,2026-07-31,put,45.1,126.0,561016.0,982.29,21,0.9881,-0.2765,0.001437,-1.8154,0.7882,-0.1822,2026-07-10T19:55:04.869760Z,2026-07-10T19:55:32.059552Z,False,-244654.64206429684
MU260731C00885000,MU,885.0,2026-07-31,call,120.15,2.0,24029.0,931.26,23,1.0355,0.6319,0.001557,-2.0413,0.8812,0.2951,2026-07-08T14:50:52.387280Z,2026-07-08T14:51:01.918492Z,True,-4207.6998784296
MU260731P00885000,MU,885.0,2026-07-31,put,50.5,4.0,20807.0,979.58,21,1.0229,-0.2922,0.001429,-1.9242,0.8071,-0.1937,2026-07-10T14:07:41.468670Z,2026-07-10T14:08:01.813264Z,False,-7723.574985582401
MU260731C00890000,MU,890.0,2026-07-31,call,154.52,726.0,12248840.0,989.87,22,1.0341,0.7111,0.00136,-2.0193,0.8304,0.3311,2026-07-09T19:57:14.225111Z,2026-07-09T19:57:19.996676Z,True,-1334140.8323591042
MU260731P00890000,MU,890.0,2026-07-31,put,47.3,18.0,94527.0,984.29,21,0.9769,-0.2884,0.00148,-1.8341,0.8061,-0.1906,2026-07-10T19:50:27.285197Z,2026-07-10T19:50:27.620463Z,False,-35996.507630496
MU260731C00895000,MU,895.0,2026-07-31,call,122.67,4.0,46769.0,932.41,24,1.09,0.6167,0.001465,-2.1284,0.9127,0.2974,2026-07-07T19:59:55.518141Z,2026-07-07T19:59:58.103980Z,True,-7918.150702504
MU260731P00895000,MU,895.0,2026-07-31,put,49.13,15.0,80618.0,989.89,21,0.9964,-0.2905,0.001448,-1.8882,0.8134,-0.1937,2026-07-10T19:01:42.584241Z,2026-07-10T19:01:42.708943Z,False,-29348.503969008005
MU260731C00900000,MU,900.0,2026-07-31,call,141.76,6.0,82579.0,990.34,21,0.9744,0.7044,0.001492,-1.9718,0.8203,0.3198,2026-07-10T18:34:08.153236Z,2026-07-10T18:34:21.130986Z,True,-12096.1237352928
MU260731P00900000,MU,900.0,2026-07-31,put,51.8,92.0,487218.0,982.21,21,0.9775,-0.3082,0.001528,-1.8857,0.829,-0.2039,2026-07-10T19:56:57.260190Z,2026-07-10T19:57:04.103722Z,False,-189949.1387636864
MU260731C00905000,MU,905.0,2026-07-31,call,152.62,2.0,30859.0,998.75,22,1.0458,0.6995,0.001357,-2.0953,0.8532,0.3291,2026-07-09T19:36:06.397446Z,2026-07-09T19:36:32.051267Z,True,-3667.2117758696
MU260731P00905000,MU,905.0,2026-07-31,put,52.32,9.0,46748.0,990.42,21,0.9904,-0.3053,0.001489,-1.9193,0.8325,-0.204,2026-07-10T19:17:38.308193Z,2026-07-10T19:17:56.149400Z,False,-18107.7026560164
MU260731C00910000,MU,910.0,2026-07-31,call,136.14,4.0,54456.0,990.28,21,0.9805,0.6873,0.001521,-2.0308,0.8412,0.3132,2026-07-10T18:54:21.993948Z,2026-07-10T18:54:36.448250Z,True,-8220.8240399376
MU260731P00910000,MU,910.0,2026-07-31,put,55.68,21.0,116036.0,983.5,21,0.9807,-0.3232,0.001552,-1.9318,0.8471,-0.2149,2026-07-10T19:52:53.367410Z,2026-07-10T19:52:59.547662Z,False,-44038.970596588806
MU260731C00915000,MU,915.0,2026-07-31,call,160.0,4.0,66480.0,1020.91,22,1.0203,0.7168,0.001324,-2.0378,0.8484,0.3446,2026-07-09T15:46:49.231543Z,2026-07-09T15:47:07.408245Z,True,-7156.062477894401
MU260731P00915000,MU,915.0,2026-07-31,put,55.12,6.0,33960.0,988.7,21,0.9697,-0.3226,0.00156,-1.9185,0.8509,-0.2152,2026-07-10T18:16:56.548889Z,2026-07-10T18:17:05.653887Z,False,-12647.421599904
MU260731C00920000,MU,920.0,2026-07-31,call,138.35,30.0,462571.0,993.95,22,1.0212,0.6717,0.00145,-2.1121,0.8819,0.319,2026-07-09T19:53:58.336221Z,2026-07-09T19:54:16.662191Z,True,-58778.0811534
MU260731P00920000,MU,920.0,2026-07-31,put,59.14,40.0,262629.0,983.5,21,0.9722,-0.3395,0.001597,-1.9511,0.8639,-0.2261,2026-07-10T19:52:53.368426Z,2026-07-10T19:52:59.547662Z,False,-86315.949978832
MU260731C00925000,MU,925.0,2026-07-31,call,156.18,12.0,183736.0,1023.0,22,1.0304,0.7038,0.001336,-2.1028,0.8682,0.3398,2026-07-09T15:07:40.895019Z,2026-07-09T15:07:57.027364Z,True,-21662.763150604795
MU260731P00925000,MU,925.0,2026-07-31,put,58.3,6.0,37144.0,995.27,21,0.9836,-0.3302,0.001543,-1.9775,0.8648,-0.2226,2026-07-10T17:52:31.317951Z,2026-07-10T17:52:39.094790Z,False,-12509.597133751202
MU260731C00930000,MU,930.0,2026-07-31,call,119.1,30.0,363771.0,983.15,21,0.9712,0.6429,0.001629,-2.0977,0.8798,0.2951,2026-07-10T19:53:34.592081Z,2026-07-10T19:54:00.533871Z,True,-66034.13393026801
MU260731P00930000,MU,930.0,2026-07-31,put,62.21,12.0,84734.0,989.1,21,0.9799,-0.348,0.00159,-1.9959,0.8769,-0.2338,2026-07-10T19:21:49.258842Z,2026-07-10T19:21:58.509710Z,False,-25781.282492112
MU260731C00935000,MU,935.0,2026-07-31,call,124.58,11.0,135477.0,995.24,21,0.9761,0.6535,0.001584,-2.1121,0.881,0.3025,2026-07-10T17:39:22.884110Z,2026-07-10T17:39:24.542357Z,True,-23543.6617475136
MU260731P00935000,MU,935.0,2026-07-31,put,65.8,3.0,20393.0,982.21,21,0.9674,-0.3671,0.001652,-1.991,0.8873,-0.2453,2026-07-10T19:56:57.261118Z,2026-07-10T19:57:04.103722Z,False,-6696.647590718401
MU260731C00940000,MU,940.0,2026-07-31,call,109.35,5.0,53579.0,976.0,21,0.9724,0.6137,0.001681,-2.1343,0.8958,0.2817,2026-07-10T15:10:37.242659Z,2026-07-10T15:11:06.579588Z,True,-11357.006255041999
MU260731P00940000,MU,940.0,2026-07-31,put,66.08,12.0,86599.0,990.73,21,0.9799,-0.3624,0.00161,-2.0265,0.891,-0.2446,2026-07-10T18:35:57.778329Z,2026-07-10T18:36:22.390653Z,False,-26105.575353648
MU260731C00945000,MU,945.0,2026-07-31,call,108.0,2.0,21825.0,980.99,21,0.9523,0.6138,0.001707,-2.1022,0.9003,0.2843,2026-07-10T19:59:17.901936Z,2026-07-10T19:59:37.058543Z,True,-4613.0659553496
MU260731P00945000,MU,945.0,2026-07-31,put,67.9,8.0,57107.0,991.0,21,0.9759,-0.3703,0.001628,-2.0322,0.8977,-0.2502,2026-07-10T18:52:40.218950Z,2026-07-10T18:53:05.671159Z,False,-17598.2926193536
MU260731C00950000,MU,950.0000000000001,2026-07-31,call,108.0,20.0,204098.0,984.29,21,0.9588,0.6104,0.001694,-2.128,0.9056,0.2835,2026-07-10T19:50:31.770132Z,2026-07-10T19:50:58.199918Z,True,-45779.342286832
MU260731P00950000,MU,950.0000000000001,2026-07-31,put,71.99,57.0,423829.0,980.99,21,0.9526,-0.3951,0.001718,-1.9984,0.9061,-0.2644,2026-07-10T19:59:10.171506Z,2026-07-10T19:59:37.058543Z,False,-132319.59482822643
MU260731C00955000,MU,955.0,2026-07-31,call,105.6,6.0,60991.0,983.5,21,0.9659,0.6002,0.001695,-2.1554,0.9113,0.2789,2026-07-10T19:52:49.275834Z,2026-07-10T19:52:59.547662Z,True,-13741.910007588
MU260731P00955000,MU,955.0,2026-07-31,put,72.5,4.0,32065.0,990.34,21,0.9721,-0.3884,0.00166,-2.0506,0.9103,-0.263,2026-07-10T18:34:21.346592Z,2026-07-10T18:34:51.426924Z,False,-8972.102502496
MU260731C00960000,MU,960.0,2026-07-31,call,105.83,45.0,432565.0,988.0,21,0.9666,0.5991,0.001688,-2.1682,0.9161,0.2797,2026-07-10T19:44:57.735216Z,2026-07-10T19:45:22.800746Z,True,-102638.690676144
MU260731P00960000,MU,960.0,2026-07-31,put,74.0,15.0,124058.0,989.53,21,0.9586,-0.3982,0.001696,-2.0326,0.9159,-0.2693,2026-07-10T19:39:48.328773Z,2026-07-10T19:40:17.721095Z,False,-34375.043322816
MU260731C00965000,MU,965.0,2026-07-31,call,105.0,35.0,336507.0,989.14,21,0.9775,0.5924,0.001674,-2.2029,0.921,0.2767,2026-07-10T19:15:44.929259Z,2026-07-10T19:15:55.144733Z,True,-79167.994822476
MU260731P00965000,MU,965.0,2026-07-31,put,77.55,7.0,58766.0,990.27,21,0.9736,-0.4057,0.001677,-2.076,0.921,-0.2758,2026-07-10T19:11:03.250349Z,2026-07-10T19:11:21.415338Z,False,-15861.974589879605
MU260731C00970000,MU,969.9999999999999,2026-07-31,call,97.16,58.0,547027.0,983.07,21,0.9574,0.5731,0.001737,-2.1658,0.9249,0.2683,2026-07-10T19:58:02.177848Z,2026-07-10T19:58:05.040041Z,True,-136130.03595127442
MU260731P00970000,MU,969.9999999999999,2026-07-31,put,82.0,48.0,416309.0,980.99,21,0.9523,-0.4306,0.001753,-2.034,0.9245,-0.2902,2026-07-10T19:59:10.603168Z,2026-07-10T19:59:37.058543Z,False,-113697.0772545216
MU260731C00975000,MU,975.0,2026-07-31,call,101.05,28.0,263471.0,990.39,21,0.9799,0.5774,0.001681,-2.2275,0.9298,0.2709,2026-07-10T18:26:38.629017Z,2026-07-10T18:26:43.574938Z,True,-63599.2350282352
MU260731P00975000,MU,975.0,2026-07-31,put,83.15,49.0,434482.0,989.1,21,0.9742,-0.4249,0.001695,-2.0943,0.9297,-0.2896,2026-07-10T19:21:21.206328Z,2026-07-10T19:21:28.162279Z,False,-112225.59839530197
MU260731C00980000,MU,980.0,2026-07-31,call,93.0,56.0,511422.0,980.11,21,0.981,0.5514,0.001715,-2.2276,0.9301,0.2574,2026-07-10T20:00:14.471734Z,2026-07-10T20:00:39.470115Z,True,-129771.193424656
MU260731P00980000,MU,980.0,2026-07-31,put,84.61,40.0,357748.0,989.69,21,0.9647,-0.4327,0.001717,-2.081,0.9336,-0.2951,2026-07-10T19:40:42.992332Z,2026-07-10T19:40:48.055218Z,False,-92801.807209552
MU260731C00985000,MU,985.0,2026-07-31,call,88.0,31.0,279657.0,980.99,21,0.9465,0.5426,0.001781,-2.1583,0.9334,0.2556,2026-07-10T19:58:29.315134Z,2026-07-10T19:58:35.329904Z,True,-74602.22157610042
MU260731P00985000,MU,985.0,2026-07-31,put,86.95,110.0,1076256.0,992.32,21,0.9738,-0.4366,0.001699,-2.1096,0.9376,-0.2993,2026-07-10T17:54:47.134512Z,2026-07-10T17:55:10.693204Z,False,-252529.55371859603
MU260731C00990000,MU,990.0000000000001,2026-07-31,call,83.5,64.0,577903.0,980.99,21,0.9223,0.5323,0.001832,-2.1087,0.9357,0.2524,2026-07-10T19:59:16.289424Z,2026-07-10T19:59:37.058543Z,True,-158427.87262238722
MU260731P00990000,MU,990.0000000000001,2026-07-31,put,91.53,30.0,269840.0,983.75,21,0.9529,-0.461,0.001766,-2.0583,0.9369,-0.3136,2026-07-10T19:51:58.366688Z,2026-07-10T19:51:58.848099Z,False,-71587.64918407201
MU260731C00995000,MU,995.0,2026-07-31,call,84.3,11.0,95049.0,980.8,21,0.9553,0.5252,0.001772,-2.1836,0.9367,0.2479,2026-07-10T19:56:05.330530Z,2026-07-10T19:56:33.715587Z,True,-26337.9852377488
MU260731P00995000,MU,995.0,2026-07-31,put,93.0,179.0,1825284.0,988.62,21,0.9631,-0.4606,0.001738,-2.0911,0.9414,-0.3155,2026-07-10T18:33:45.133263Z,2026-07-10T18:33:50.997766Z,False,-420367.3242065528
MU260731C01000000,MU,1000.0,2026-07-31,call,82.0,317.0,2687680.0,982.29,21,0.9454,0.5183,0.001789,-2.1663,0.939,0.2458,2026-07-10T19:55:02.364208Z,2026-07-10T19:55:32.059552Z,True,-766294.5732677731
MU260731P01000000,MU,1000.0,2026-07-31,put,97.02,115.0,1129902.0,983.75,21,0.9518,-0.4786,0.001774,-2.0602,0.94,-0.3267,2026-07-10T19:51:58.367544Z,2026-07-10T19:51:58.848099Z,False,-275662.444508164
MU260731C01005000,MU,1005.0,2026-07-31,call,79.93,13.0,103211.0,980.8,21,0.954,0.5077,0.001777,-2.1829,0.9384,0.2405,2026-07-10T19:56:05.331403Z,2026-07-10T19:56:33.715587Z,True,-31214.5391430964
MU260731P01005000,MU,1005.0,2026-07-31,put,103.93,37.0,380635.0,976.96,21,0.9593,-0.4987,0.001775,-2.0623,0.9349,-0.3401,2026-07-10T16:18:57.244767Z,2026-07-10T16:19:01.060679Z,False,-88741.39033907
MU260731C01010000,MU,1009.9999999999999,2026-07-31,call,84.23,14.0,109664.0,992.06,21,0.9606,0.5194,0.001743,-2.2218,0.9482,0.248,2026-07-10T19:29:54.638457Z,2026-07-10T19:30:04.760038Z,True,-32972.476696672806
MU260731P01010000,MU,1009.9999999999999,2026-07-31,put,109.65,4.0,43502.0,969.57,21,0.9481,-0.5218,0.001807,-2.0153,0.9264,-0.3541,2026-07-10T16:00:47.154297Z,2026-07-10T16:01:13.261477Z,False,-9766.6200132592
MU260731C01015000,MU,1015.0,2026-07-31,call,83.4,20.0,149908.0,994.1,21,0.9631,0.5146,0.001736,-2.2326,0.9506,0.2464,2026-07-10T19:05:50.219386Z,2026-07-10T19:06:16.012351Z,True,-46914.367302208004
MU260731P01015000,MU,1015.0,2026-07-31,put,115.88,24.0,263192.0,966.98,21,0.9674,-0.5326,0.001772,-2.0464,0.9222,-0.363,2026-07-10T15:46:54.347702Z,2026-07-10T15:46:56.336118Z,False,-57464.6950641792
MU260731C01020000,MU,1020.0,2026-07-31,call,80.0,11.0,81958.0,991.07,21,0.9653,0.5011,0.001738,-2.2311,0.9484,0.2397,2026-07-10T17:55:34.187845Z,2026-07-10T17:55:40.994061Z,True,-25832.6288618552
MU260731P01020000,MU,1020.0,2026-07-31,put,108.0,20.0,219574.0,982.29,21,0.9362,-0.5175,0.001807,-2.0171,0.9391,-0.3546,2026-07-10T19:54:56.295185Z,2026-07-10T19:55:01.282021Z,False,-48833.100066296
MU260731C01025000,MU,1025.0,2026-07-31,call,71.87,13.0,95603.0,982.21,21,0.946,0.4749,0.001786,-2.1615,0.938,0.227,2026-07-10T19:56:57.258247Z,2026-07-10T19:57:04.103722Z,True,-31372.631913095207
MU260731P01025000,MU,1025.0,2026-07-31,put,113.0,52.0,596755.0,980.99,21,0.9498,-0.5269,0.001781,-2.0403,0.9366,-0.3624,2026-07-10T19:59:17.406831Z,2026-07-10T19:59:37.058543Z,False,-125139.21038571683
MU260731C01030000,MU,1030.0,2026-07-31,call,74.98,27.0,184643.0,989.72,21,0.9615,0.4815,0.001746,-2.2153,0.9461,0.231,2026-07-10T19:25:08.256085Z,2026-07-10T19:25:30.367147Z,True,-63699.225327208806
MU260731P01030000,MU,1030.0,2026-07-31,put,116.5,1.0,11650.0,982.26,21,0.9613,-0.5316,0.001756,-2.0659,0.937,-0.3675,2026-07-10T17:00:10.327815Z,2026-07-10T17:00:14.472695Z,False,-2372.7427702384
MU260731C01035000,MU,1035.0,2026-07-31,call,67.42,9.0,62632.0,982.21,21,0.9387,0.4568,0.001793,-2.1354,0.9344,0.2194,2026-07-10T19:56:57.259196Z,2026-07-10T19:57:04.103722Z,True,-21804.641277526804
MU260731P01035000,MU,1035.0,2026-07-31,put,120.01,56.0,676306.0,981.39,21,0.9605,-0.5416,0.001755,-2.0556,0.934,-0.3748,2026-07-10T16:42:57.346901Z,2026-07-10T16:43:26.069053Z,False,-132797.92679899203
MU260731C01040000,MU,1040.0,2026-07-31,call,70.45,138.0,896901.0,989.8,21,0.9535,0.4639,0.001755,-2.1895,0.9433,0.2236,2026-07-10T18:37:38.329941Z,2026-07-10T18:37:53.590680Z,True,-327252.033897516
MU260731P01040000,MU,1040.0,2026-07-31,put,116.37,2.0,23274.0,991.66,21,0.9472,-0.5337,0.001764,-2.0529,0.9456,-0.3714,2026-07-10T19:28:58.330284Z,2026-07-10T19:29:03.030286Z,False,-4767.1050645792
MU260731C01045000,MU,1045.0,2026-07-31,call,67.44,63.0,398211.0,988.32,21,0.9483,0.4522,0.001762,-2.1669,0.9389,0.2183,2026-07-10T18:51:02.950756Z,2026-07-10T18:51:04.340516Z,True,-149993.55578193843
MU260731P01045000,MU,1045.0,2026-07-31,put,125.83,97.0,1235657.0,981.39,21,0.9545,-0.559,0.001756,-2.0277,0.9288,-0.388,2026-07-10T16:43:02.182665Z,2026-07-10T16:43:26.069053Z,False,-230156.04871312476
MU260731C01050000,MU,1050.0,2026-07-31,call,62.3,178.0,1118364.0,980.8,21,0.9478,0.4306,0.001762,-2.1301,0.9243,0.2071,2026-07-10T19:56:12.281772Z,2026-07-10T19:56:33.715587Z,True,-423791.3163362704
MU260731P01050000,MU,1050.0,2026-07-31,put,128.0,7.0,90984.0,984.3,21,0.9606,-0.5612,0.001738,-2.045,0.9308,-0.3915,2026-07-10T19:47:20.347669Z,2026-07-10T19:47:24.236354Z,False,-16438.945639362402
MU260731C01055000,MU,1055.0,2026-07-31,call,65.25,95.0,576119.0,990.37,21,0.9533,0.4401,0.001742,-2.1725,0.937,0.2132,2026-07-10T18:56:25.117833Z,2026-07-10T18:56:38.032564Z,True,-223613.44023163602
MU260731P01055000,MU,1055.0,2026-07-31,put,132.77,8.0,106172.0,981.39,21,0.959,-0.5746,0.001736,-2.0207,0.9226,-0.4008,2026-07-10T16:43:38.860450Z,2026-07-10T16:43:56.380829Z,False,-18765.7469208832
MU260731C01060000,MU,1060.0,2026-07-31,call,63.43,30.0,175794.0,989.53,21,0.9563,0.431,0.001731,-2.1684,0.9327,0.2089,2026-07-10T19:39:04.181313Z,2026-07-10T19:39:15.365336Z,True,-70168.867914852
MU260731P01060000,MU,1060.0,2026-07-31,put,140.36,1.0,14036.0,977.28,21,0.9793,-0.5861,0.001697,-2.0418,0.9133,-0.4103,2026-07-10T14:11:34.420493Z,2026-07-10T14:11:36.988703Z,False,-2293.0207751108
MU260731C01065000,MU,1065.0,2026-07-31,call,61.53,34.0,195604.0,990.51,21,0.9496,0.4235,0.001736,-2.1477,0.9303,0.2059,2026-07-10T18:53:12.288848Z,2026-07-10T18:53:35.897843Z,True,-79754.42441375362
MU260731P01065000,MU,1065.0,2026-07-31,put,139.33,44.0,620928.0,980.21,21,0.95,-0.5944,0.001736,-1.973,0.9116,-0.4154,2026-07-10T16:45:41.540668Z,2026-07-10T16:45:58.146288Z,False,-103211.60806485759
MU260731C01070000,MU,1070.0,2026-07-31,call,60.42,20.0,114338.0,989.53,21,0.96,0.4156,0.001712,-2.159,0.9256,0.2018,2026-07-10T19:38:55.251590Z,2026-07-10T19:39:15.365336Z,True,-46265.781579136004
MU260731P01070000,MU,1070.0,2026-07-31,put,137.78,5.0,70532.0,991.0,21,0.9655,-0.5809,0.001702,-2.0471,0.9287,-0.4105,2026-07-10T18:52:13.303640Z,2026-07-10T18:52:35.433545Z,False,-11498.884381964
MU260731C01075000,MU,1075.0,2026-07-31,call,57.12,9.0,47337.0,987.42,21,0.951,0.4024,0.001718,-2.1171,0.9165,0.1957,2026-07-10T17:21:34.258616Z,2026-07-10T17:21:36.246736Z,True,-20892.567604456803
MU260731P01075000,MU,1075.0,2026-07-31,put,153.17,2.0,30634.0,971.87,21,0.9708,-0.62,0.001682,-1.9583,0.8876,-0.4348,2026-07-10T16:01:05.274584Z,2026-07-10T16:01:13.261477Z,False,-4545.5049425296
MU260731C01080000,MU,1080.0,2026-07-31,call,58.0,28.0,147413.0,992.06,21,0.9575,0.4037,0.0017,-2.1431,0.9215,0.1971,2026-07-10T19:30:06.266052Z,2026-07-10T19:30:35.107507Z,True,-64318.08420464
MU260731P01080000,MU,1080.0,2026-07-31,put,145.07,4.0,58028.0,991.0,21,0.9715,-0.5954,0.001678,-2.0399,0.9211,-0.4229,2026-07-10T18:52:02.708481Z,2026-07-10T18:52:05.208680Z,False,-9069.3903609568
MU260731C01085000,MU,1085.0,2026-07-31,call,52.55,12.0,60156.0,983.09,21,0.9531,0.3799,0.001694,-2.0767,0.8977,0.1846,2026-07-10T17:08:49.279076Z,2026-07-10T17:08:53.626680Z,True,-27467.605372099202
MU260731P01085000,MU,1085.0,2026-07-31,put,145.65,91.0,1207577.0,1003.0,22,0.9945,-0.5748,0.0016,-2.0921,0.965,-0.4353,2026-07-09T19:39:08.428096Z,2026-07-09T19:39:34.686705Z,False,-196737.66933184
MU260731C01090000,MU,1090.0,2026-07-31,call,51.51,10.0,48124.0,983.09,21,0.9578,0.3733,0.001677,-2.075,0.8929,0.1815,2026-07-10T17:08:49.280416Z,2026-07-10T17:08:53.626680Z,True,-22659.963699828
MU260731P01090000,MU,1090.0,2026-07-31,put,156.32,1.0,15632.0,981.22,21,0.9526,-0.631,0.001682,-1.9182,0.8878,-0.4462,2026-07-10T17:03:29.118251Z,2026-07-10T17:03:46.632782Z,False,-2272.7524712648
